Date ,Time,Amount,Transaction Type,Device Type,Country,Region,Ip_Address,Is Foreign Transaction?,Is High Risk Country,Has Fraud History,Device Trust Score,User Age,User Tenure,Numer of Previous transactions,Average Transaction Amount,Time since last transaction,Risk Score,Transaction Amount (z Score),Is Fraud
15-06-2025,01:50:00,43.94,deposit,mobile,Nigeria,Africa,193.123.254.99,1,0,0,0.71,49,98,565,90.86,199.42,25.4852,-0.632746341,1
19-05-2025,21:07:00,215.69,deposit,desktop,Brazil,South America,144.205.1.191,1,0,0,0.75,47,120,644,106.2,232.31,107.845,0.813361901,0
13-06-2025,15:06:00,44.32,purchase,tablet,South Korea,Asia,81.179.37.78,1,0,1,0.85,39,34,707,103.79,429.1,13.296,-0.6295468,0
27-02-2025,12:10:00,63.35,deposit,tablet,Australia,Oceania,206.247.47.153,1,0,0,0.64,21,113,371,77.67,1.92,45.612,-0.469317165,0
08-03-2025,19:12:00,51.26,withdrawal,mobile,Australia,Oceania,180.76.205.144,1,1,0,0.69,70,165,875,137.14,81.03,32.7812,-0.571113081,0
21-06-2025,00:04:00,14.85,purchase,tablet,Canada,North America,192.180.73.53,1,1,0,0.81,63,144,516,132.02,456.21,6.643,-0.877679609,0
04-01-2025,19:11:00,4.76,withdrawal,desktop,Germany,Europe,210.56.223.33,0,0,0,0.93,41,108,91,65.62,124.32,0.3332,-0.962635836,0
21-05-2025,02:50:00,154.72,withdrawal,desktop,Russia,Europe/Asia,51.97.175.27,1,0,0,0.89,31,23,293,116.54,257.32,34.0384,0.300004,0
07-04-2025,10:33:00,124.32,withdrawal,tablet,UAE,Middle East,214.58.29.51,1,0,0,0.81,34,139,110,135.84,99.56,47.2416,0.044040736,0
15-06-2025,03:51:00,39.82,transfer,mobile,United States,North America,75.246.2.83,1,0,0,0.44,31,115,378,120.1,26.28,44.5984,-0.667436099,0
29-05-2025,01:17:00,42.05,purchase,desktop,United Kingdom,Europe,196.72.218.127,1,0,0,0.62,57,34,990,66.67,87.13,31.958,-0.648659846,0
17-02-2025,10:21:00,348.06,transfer,desktop,United Kingdom,Europe,90.210.0.234,1,0,0,0.63,56,58,463,66.58,521.69,257.5644,1.927896677,0
30-03-2025,14:26:00,527.5,transfer,mobile,Russia,Europe/Asia,213.151.78.235,1,0,0,0.9,58,89,400,70.5,124.91,105.5,3.43875352,0
05-01-2025,15:24:00,76.97,deposit,desktop,Nigeria,Africa,140.238.135.191,1,0,0,0.59,69,48,860,101.59,238.85,63.1154,-0.354638887,0
01-03-2025,18:59:00,194.61,purchase,tablet,UAE,Middle East,185.110.40.193,1,0,0,0.52,44,72,695,46.66,3.95,186.8256,0.635871585,0
17-06-2025,05:10:00,160.13,deposit,tablet,Indonesia,Asia,147.98.202.232,1,0,0,0.81,38,68,460,132.46,221.49,60.8494,0.345555357,0
30-04-2025,23:17:00,42.34,transfer,mobile,France,Europe,121.253.231.141,1,0,0,0.82,57,134,473,104.09,386.83,15.2424,-0.646218091,0
09-06-2025,16:43:00,7.24,deposit,mobile,UAE,Middle East,132.165.97.152,1,0,0,0.64,52,88,28,0.25,261.6,5.2128,-0.941754623,0
06-01-2025,18:46:00,18.46,withdrawal,tablet,Canada,North America,54.225.118.215,1,0,0,0.68,43,3,635,165.7,6.89,11.8144,-0.847283971,0
15-04-2025,20:40:00,218.64,transfer,mobile,Nigeria,Africa,58.126.94.45,1,0,0,0.99,48,105,60,59.06,6.42,4.3728,0.838200441,0
05-06-2025,16:29:00,157.66,withdrawal,tablet,Singapore,Asia,214.1.91.218,1,0,0,0.54,50,58,373,142.29,654.47,145.0472,0.324758342,0
16-06-2025,18:11:00,131,purchase,mobile,Nigeria,Africa,201.115.28.137,1,0,0,0.59,66,23,245,113.82,72.42,107.42,0.100285295,0
01-01-2025,23:22:00,16.8,deposit,tablet,Brazil,South America,48.157.20.189,1,0,0,0.84,28,83,878,134.4,344.61,5.376,-0.861260912,0
19-01-2025,21:40:00,122.58,transfer,desktop,United Kingdom,Europe,212.238.93.58,1,0,0,0.77,33,129,644,67.14,9.59,56.3868,0.029390207,0
24-06-2025,16:09:00,177.49,purchase,desktop,Australia,Oceania,220.218.200.127,1,0,0,0.74,23,3,611,110.55,109.08,92.2948,0.491723852,0
03-06-2025,16:45:00,236.45,withdrawal,tablet,Russia,Europe/Asia,145.40.49.222,1,1,0,0.52,51,23,423,112.08,117.88,227.992,0.988157866,0
12-06-2025,14:48:00,1.6,deposit,desktop,South Korea,Asia,103.171.134.214,1,0,0,0.61,58,1,581,136.63,573.72,1.248,-0.989242544,0
22-02-2025,00:16:00,138.42,deposit,tablet,South Africa,Africa,14.5.245.27,1,0,0,0.7,49,111,242,65.93,489.65,83.052,0.162760539,0
07-06-2025,07:21:00,2.31,transfer,mobile,Nigeria,Africa,116.122.244.170,1,0,0,1,38,5,29,102.92,535.1,0,-0.983264455,0
15-02-2025,08:22:00,147.26,deposit,desktop,Russia,Europe/Asia,129.151.151.136,1,0,0,0.67,46,156,761,125.4,853.09,97.1916,0.237191962,0
28-03-2025,22:46:00,121.15,deposit,desktop,Saudi Arabia,Middle East,219.102.45.159,1,0,0,0.53,28,69,529,67.3,139.62,113.881,0.01734983,0
01-01-2025,13:35:00,19.27,withdrawal,desktop,Australia,Oceania,190.133.154.157,1,0,0,0.68,74,83,671,60.51,73.71,12.3328,-0.840463897,0
09-01-2025,12:22:00,174.35,withdrawal,tablet,China,Asia,38.195.231.192,1,0,0,0.64,73,44,780,61.43,400.72,125.532,0.465285541,0
11-06-2025,01:03:00,8.5,withdrawal,desktop,South Africa,Africa,208.181.173.133,1,0,0,0.84,73,141,100,84.77,26.07,2.72,-0.931145619,0
18-01-2025,11:48:00,210.12,purchase,mobile,Indonesia,Asia,212.42.115.148,1,0,0,0.36,22,81,863,83.45,1138.89,268.9536,0.766463368,0
01-04-2025,03:00:00,36.45,purchase,desktop,Brazil,South America,174.157.250.86,1,0,0,0.65,44,25,11,116.74,410.05,25.515,-0.695810974,0
28-02-2025,12:24:00,140.1,deposit,mobile,Saudi Arabia,Middle East,164.242.109.141,1,0,0,0.96,45,76,942,106.92,100.68,11.208,0.176905878,0
20-04-2025,17:01:00,308.75,purchase,desktop,Japan,Asia,39.16.245.187,1,0,0,0.84,48,29,423,99.65,469.69,98.8,1.596912602,0
29-01-2025,22:31:00,49.83,transfer,desktop,Russia,Europe/Asia,211.118.137.212,1,0,0,0.76,67,119,670,79.67,727.35,23.9184,-0.583153458,0
29-05-2025,08:56:00,83.87,withdrawal,mobile,Russia,Europe/Asia,62.33.89.3,1,0,1,0.67,28,129,928,101.38,49.58,55.3542,-0.296541962,0
16-02-2025,01:51:00,74.64,purchase,desktop,Saudi Arabia,Middle East,92.172.126.86,1,0,0,0.85,30,34,968,117.83,324.26,22.392,-0.374257124,0
18-04-2025,03:09:00,20.58,deposit,mobile,China,Asia,130.238.87.171,1,0,0,0.85,60,59,458,49.39,46.36,6.174,-0.829433901,0
08-05-2025,00:14:00,107.08,withdrawal,mobile,Argentina,South America,182.22.193.111,1,0,0,0.58,23,22,267,81.49,252.05,89.9472,-0.101117378,0
31-05-2025,12:02:00,163.04,purchase,mobile,Brazil,South America,179.114.96.45,1,0,0,0.91,44,31,411,112.53,60.45,29.3472,0.370057103,0
20-02-2025,13:19:00,298.49,withdrawal,desktop,Nigeria,Africa,203.174.224.159,1,0,0,1,47,66,774,108.07,214.23,0,1.510525,0
11-05-2025,17:07:00,228.3,purchase,desktop,Australia,Oceania,18.150.179.188,1,0,0,0.69,70,3,183,111.55,207.13,141.546,0.919536136,0
26-02-2025,02:52:00,85.61,deposit,mobile,South Africa,Africa,200.187.4.251,1,0,0,0.6,65,174,105,80.75,106.38,68.488,-0.281891433,0
16-01-2025,04:31:00,152.34,purchase,desktop,Germany,Europe,194.120.35.84,0,0,0,0.87,36,172,518,102.46,16.72,19.8042,0.279964771,0
19-05-2025,23:39:00,193.6,purchase,tablet,Australia,Oceania,176.124.108.71,1,0,0,0.89,31,121,615,102.19,465.73,42.592,0.627367542,0
10-06-2025,22:06:00,81.63,purchase,mobile,South Africa,Africa,6.38.174.204,1,0,0,0.71,26,88,414,114.05,193.47,47.3454,-0.315402413,0
21-02-2025,03:06:00,14.72,withdrawal,mobile,United States,North America,217.171.79.94,1,0,0,0.57,72,169,18,103.18,340.76,12.6592,-0.878774188,0
20-04-2025,19:56:00,69.14,purchase,tablet,Australia,Oceania,216.118.40.189,1,0,0,0.82,62,13,871,89.89,619.58,24.8904,-0.420566267,0
09-01-2025,23:04:00,221.78,purchase,tablet,Argentina,South America,149.63.133.229,1,0,0,0.31,45,10,295,79.58,88.52,306.0564,0.864638752,0
04-05-2025,07:16:00,108.95,purchase,mobile,Mexico,North America,212.86.132.29,1,0,0,0.77,45,62,334,75.78,259.28,50.117,-0.085372269,0
02-04-2025,10:14:00,154.68,withdrawal,tablet,Canada,North America,42.113.86.9,1,0,0,0.27,63,134,959,52.07,514,225.8328,0.299667206,0
03-06-2025,09:45:00,24.59,deposit,mobile,Australia,Oceania,203.142.232.105,1,0,0,0.69,42,178,655,91.25,810.49,15.2458,-0.795670326,0
19-03-2025,11:13:00,400.04,deposit,desktop,Canada,North America,183.68.178.133,1,0,0,0.93,43,167,306,50.2,21.28,56.0056,2.365560179,0
30-04-2025,14:11:00,62.12,deposit,tablet,Indonesia,Asia,38.24.7.69,1,0,0,1,21,171,181,91.56,48.54,0,-0.479673573,0
30-04-2025,14:13:00,127.23,purchase,mobile,Australia,Oceania,206.88.27.58,1,1,0,0.91,20,85,228,38.41,38.99,23.9014,0.068542483,0
06-01-2025,09:15:00,2.29,withdrawal,mobile,Nigeria,Africa,59.38.38.87,1,0,0,0.78,51,42,599,130.07,33.91,1.0076,-0.983432852,0
14-05-2025,12:12:00,16.34,deposit,mobile,China,Asia,102.210.242.227,1,0,0,0.82,38,123,548,126.09,763.96,5.8824,-0.865134041,0
01-04-2025,02:35:00,182.81,deposit,tablet,United Kingdom,Europe,223.237.62.237,1,0,0,0.78,34,40,729,103.94,306.48,80.4364,0.536517423,0
27-03-2025,16:47:00,412.93,deposit,desktop,Brazil,South America,34.144.140.76,1,0,0,0.6,55,133,9,39.27,626.46,330.344,2.474091971,0
04-01-2025,09:00:00,46.29,transfer,desktop,India,Asia,167.47.138.15,1,0,0,0.81,51,67,829,94.78,168.81,17.5902,-0.612959707,0
04-01-2025,05:55:00,4.55,withdrawal,tablet,China,Asia,196.96.25.145,1,0,0,0.7,61,61,101,106.1,668.76,2.73,-0.964404004,0
28-04-2025,10:30:00,53.72,transfer,mobile,Canada,North America,157.249.138.226,1,0,0,0.87,29,15,664,69.61,303.53,13.9672,-0.550400264,0
15-06-2025,19:35:00,2.11,purchase,mobile,Australia,Oceania,165.13.184.236,1,0,0,0.92,42,138,979,40.1,479.23,0.3376,-0.984948424,0
26-06-2025,05:36:00,25.64,deposit,mobile,Indonesia,Asia,148.191.4.218,1,1,0,0.68,38,1,868,156.52,258.81,17.4096,-0.78682949,0
12-05-2025,07:20:00,167.55,purchase,tablet,Japan,Asia,142.95.239.73,1,0,0,0.74,35,63,701,96.61,106.46,87.126,0.408030601,0
27-04-2025,12:21:00,331.92,withdrawal,tablet,Argentina,South America,218.69.134.130,1,0,0,0.79,53,74,866,110.19,249.68,139.4064,1.792000392,0
01-04-2025,11:01:00,10.98,purchase,mobile,Mexico,North America,180.58.49.2,1,0,0,0.78,23,16,203,99.37,389.17,4.8312,-0.910264406,0
20-05-2025,00:56:00,97.95,purchase,mobile,South Korea,Asia,223.140.168.115,1,0,0,1,37,95,640,132.74,331.1,0,-0.177990556,0
06-02-2025,15:27:00,35.14,deposit,mobile,Canada,North America,68.34.4.117,1,0,1,0.71,70,28,432,109.31,188.11,20.3812,-0.70684097,0
11-06-2025,15:56:00,17.97,withdrawal,tablet,Japan,Asia,196.218.148.105,1,0,0,0.47,37,37,803,116.79,6.45,19.0482,-0.851409695,0
15-02-2025,01:49:00,29.66,purchase,tablet,South Africa,Africa,202.178.32.101,1,0,0,0.72,49,91,252,99.31,259.71,16.6096,-0.752981716,0
15-02-2025,13:40:00,103.46,transfer,desktop,Mexico,North America,12.219.88.18,1,1,0,1,48,54,348,89.94,779.55,1,-0.131597214,0
11-02-2025,22:21:00,8.08,deposit,mobile,Japan,Asia,21.240.242.78,1,0,0,0.81,37,119,372,88.68,779.04,3.0704,-0.934681954,0
25-03-2025,22:34:00,68.35,transfer,mobile,Saudi Arabia,Middle East,21.111.139.135,1,1,0,0.77,68,139,617,66.62,590.88,32.441,-0.427217944,0
29-05-2025,04:17:00,17.43,deposit,desktop,South Africa,Africa,180.203.247.115,1,0,0,0.57,74,37,543,100.55,289.78,14.9898,-0.85595641,0
08-04-2025,22:18:00,38.21,purchase,mobile,Brazil,South America,177.139.108.198,1,0,0,0.73,47,166,612,112,213.63,20.6334,-0.680992048,0
17-01-2025,16:24:00,25.4,deposit,desktop,Germany,Europe,33.254.42.240,0,0,0,0.98,20,162,225,116.44,6.99,0.508,-0.788850252,0
08-06-2025,08:22:00,257.44,purchase,tablet,United Kingdom,Europe,143.14.110.108,1,0,0,0.92,37,150,893,91.08,129.39,41.1904,1.164890396,0
04-02-2025,03:56:00,147.72,transfer,desktop,South Africa,Africa,158.214.103.101,1,0,0,0.97,25,132,143,132.88,576.5,8.8632,0.24106509,0
05-06-2025,22:47:00,243.42,purchase,desktop,Russia,Europe/Asia,195.45.156.2,1,0,0,0.56,38,44,194,59.36,51.78,214.2096,1.04684418,0
20-03-2025,13:34:00,58.04,deposit,tablet,Japan,Asia,90.0.121.75,1,0,0,0.86,65,133,639,134.53,493.81,16.2512,-0.514026538,0
13-05-2025,17:41:00,45.12,deposit,mobile,Japan,Asia,141.153.36.11,1,0,0,0.44,40,147,359,72.4,94.94,50.5344,-0.622810925,0
12-05-2025,07:13:00,57.48,deposit,desktop,India,Asia,218.167.50.101,1,0,0,0.74,71,15,255,80.03,237.71,29.8896,-0.51874165,0
12-04-2025,00:26:00,2.25,transfer,desktop,France,Europe,202.87.1.66,1,0,0,0.8,18,51,539,42.42,103.7,0.9,-0.983769645,0
21-05-2025,11:09:00,154.79,withdrawal,mobile,India,Asia,156.219.146.251,1,0,0,0.93,19,153,879,65.99,95.95,21.6706,0.300593389,0
23-01-2025,16:54:00,51.65,transfer,desktop,South Africa,Africa,11.34.101.2,1,0,0,0.89,27,106,144,106.9,617.83,11.363,-0.567829342,0
11-02-2025,07:40:00,45.11,purchase,tablet,Russia,Europe/Asia,94.18.13.23,1,0,0,0.94,54,72,579,109.15,352.5,5.4132,-0.622895123,0
13-04-2025,22:53:00,109.4,purchase,desktop,United States,North America,203.234.60.25,1,0,0,0.96,47,67,447,133.07,72.76,8.752,-0.081583339,0
25-04-2025,16:13:00,68.78,transfer,mobile,Germany,Europe,183.186.231.109,0,0,0,0.74,68,172,539,141.35,194.92,17.8828,-0.423597411,0
24-02-2025,16:56:00,474.61,transfer,mobile,United Kingdom,Europe,192.111.176.96,1,0,0,0.55,61,38,928,74.77,215.59,427.149,2.993427961,0
18-01-2025,21:34:00,52.85,purchase,desktop,United Kingdom,Europe,75.79.57.70,1,0,0,0.83,41,69,698,97.95,392.3,17.969,-0.557725529,0
14-06-2025,20:17:00,114.2,purchase,mobile,United Kingdom,Europe,212.198.142.230,1,0,0,0.88,49,46,419,38.27,341.97,27.408,-0.041168087,0
16-05-2025,12:15:00,44.82,purchase,mobile,Nigeria,Africa,47.126.1.216,1,0,0,0.67,73,103,152,75.87,336.08,29.5812,-0.625336878,0
02-03-2025,23:35:00,559.98,withdrawal,desktop,China,Asia,128.205.142.110,1,0,0,0.76,67,112,583,100.84,143.73,268.7904,3.71223006,0
13-02-2025,00:50:00,70.68,withdrawal,desktop,India,Asia,216.56.202.69,1,0,0,0.85,47,60,881,28.66,78.93,21.204,-0.407599707,0
12-01-2025,19:05:00,120.66,transfer,mobile,India,Asia,72.232.75.148,1,1,0,0.98,55,32,83,55.26,209.56,5.8264,0.013224106,0
01-01-2025,05:58:00,16.26,transfer,desktop,Japan,Asia,9.88.29.174,1,0,0,0.54,72,151,645,104.3,421.95,14.9592,-0.865807628,0
29-04-2025,17:59:00,158.47,withdrawal,tablet,UAE,Middle East,50.92.189.2,1,0,0,0.93,31,147,167,74.07,684.75,22.1858,0.331578415,0
22-02-2025,14:36:00,37.64,deposit,desktop,Russia,Europe/Asia,38.127.159.42,1,0,1,0.74,72,27,819,80.33,396.77,19.5728,-0.685791359,0
05-03-2025,06:44:00,71.44,withdrawal,mobile,Russia,Europe/Asia,205.92.9.253,1,0,0,0.73,20,34,703,116.88,150.83,38.5776,-0.401200625,0
10-01-2025,01:10:00,257.61,transfer,tablet,Saudi Arabia,Middle East,32.49.194.44,1,0,0,0.94,42,66,760,88.15,945.5,30.9132,1.166321769,0
09-01-2025,04:47:00,423.02,withdrawal,mobile,Brazil,South America,19.65.8.82,1,0,0,0.67,62,117,512,72.47,604.28,279.1932,2.559048198,0
21-01-2025,17:25:00,66.32,deposit,mobile,United States,North America,88.11.70.110,1,0,0,0.83,24,53,520,132.71,705.75,22.5488,-0.444310228,0
09-06-2025,00:13:00,216.07,transfer,tablet,United Kingdom,Europe,5.111.28.120,1,0,0,0.65,34,137,601,171.41,100.05,151.249,0.816561441,0
17-02-2025,07:07:00,6.58,purchase,desktop,Japan,Asia,210.254.135.67,1,0,0,0.72,58,159,790,116.18,1221.02,3.6848,-0.94731172,0
15-05-2025,16:41:00,225.73,transfer,mobile,South Africa,Africa,203.126.248.201,1,0,0,0.97,44,56,66,107.48,94.29,13.5438,0.897897136,0
24-03-2025,23:05:00,119.15,withdrawal,desktop,Nigeria,Africa,207.246.33.13,1,0,0,0.81,55,96,168,145.78,53.53,45.277,0.000510142,0
10-01-2025,05:00:00,80.5,withdrawal,desktop,Nigeria,Africa,172.181.82.200,1,0,0,0.94,55,120,558,60.91,71.53,9.66,-0.324916837,0
14-03-2025,21:40:00,264.83,deposit,tablet,France,Europe,51.123.204.66,1,0,0,0.44,40,74,522,133.92,314.17,296.6096,1.227113045,0
21-03-2025,14:10:00,223.98,withdrawal,mobile,Nigeria,Africa,195.57.139.126,1,0,0,0.95,49,164,850,129.79,153.58,22.398,0.883162409,0
07-03-2025,06:19:00,42.28,deposit,tablet,Brazil,South America,155.174.186.231,1,0,1,0.6,19,153,473,63.04,52.51,33.824,-0.646723282,0
08-05-2025,12:16:00,188.13,transfer,tablet,Japan,Asia,87.215.136.209,1,1,0,0.66,28,129,626,106.79,413.16,128.9284,0.581310994,0
16-06-2025,12:46:00,12.58,withdrawal,mobile,China,Asia,138.0.3.138,1,1,0,0.68,51,133,464,88.32,45.19,9.0512,-0.896792655,0
27-06-2025,04:38:00,207.63,transfer,mobile,UAE,Middle East,201.48.212.44,1,0,0,0.81,69,51,719,75.11,22.58,78.8994,0.745497956,0
06-06-2025,12:08:00,135.04,purchase,tablet,Saudi Arabia,Middle East,140.184.147.88,1,0,0,0.81,64,161,967,27.58,584.17,51.3152,0.134301466,1
16-05-2025,19:36:00,11.04,purchase,tablet,UAE,Middle East,153.46.3.12,1,0,1,0.84,51,81,716,120.44,234.1,3.5328,-0.909759215,0
27-03-2025,05:22:00,137.89,deposit,tablet,China,Asia,188.204.107.182,1,0,0,0.81,24,163,352,70.26,304.79,52.3982,0.158298022,0
28-06-2025,21:07:00,104.25,withdrawal,mobile,Japan,Asia,44.205.126.237,1,0,1,0.81,27,163,707,97.56,2032.5,39.615,-0.124945537,0
02-04-2025,07:13:00,108.33,transfer,mobile,Argentina,South America,197.212.19.15,1,1,0,0.7,42,83,897,111.63,937.2,65.998,-0.090592573,0
27-02-2025,10:11:00,41.24,transfer,tablet,United Kingdom,Europe,108.161.112.239,1,0,0,0.78,19,27,824,112.27,160.88,18.1456,-0.65547992,0
18-04-2025,09:30:00,37.19,withdrawal,mobile,Russia,Europe/Asia,204.7.215.238,1,0,0,0.82,66,139,811,121.88,204.06,13.3884,-0.689580289,0
25-04-2025,20:42:00,172.53,transfer,mobile,Singapore,Asia,75.68.210.74,1,0,0,0.54,47,28,765,89.94,18.52,158.7276,0.449961425,0
05-02-2025,06:36:00,35.62,withdrawal,mobile,India,Asia,192.181.132.57,1,0,0,0.83,34,138,471,132.48,201.04,12.1108,-0.702799444,0
14-04-2025,12:02:00,70.93,withdrawal,desktop,Mexico,North America,204.69.52.146,1,1,0,0.78,46,35,163,60.34,98.66,32.2092,-0.405494746,0
11-01-2025,17:19:00,142.41,purchase,desktop,India,Asia,215.105.207.117,1,0,0,0.91,35,18,321,147.14,424.29,25.6338,0.196355718,0
01-01-2025,03:27:00,9.96,withdrawal,tablet,China,Asia,97.42.242.21,1,0,0,0.98,63,133,748,127.25,134.99,0.3984,-0.918852647,0
17-03-2025,21:07:00,108.33,transfer,desktop,South Korea,Asia,214.207.126.233,1,0,0,0.98,52,134,940,48.31,4.13,4.3332,-0.090592573,0
26-05-2025,16:38:00,106.81,withdrawal,tablet,India,Asia,181.60.79.115,1,0,0,0.27,34,86,84,121.43,372.72,155.9426,-0.103390736,0
30-04-2025,11:23:00,138.33,purchase,tablet,Brazil,South America,100.247.9.60,1,0,0,0.62,73,158,208,73.65,68.9,105.1308,0.162002753,0
04-06-2025,20:04:00,55.43,purchase,mobile,South Africa,Africa,177.9.206.200,1,0,0,0.6,64,82,485,63.61,96.42,44.344,-0.536002331,0
10-02-2025,18:39:00,71.52,deposit,tablet,Saudi Arabia,Middle East,161.180.137.154,1,1,0,0.75,39,65,813,152.03,24.41,36.76,-0.400527038,0
03-02-2025,17:46:00,48.05,transfer,tablet,Indonesia,Asia,211.179.29.211,1,0,0,0.65,68,106,547,73.19,454.23,33.635,-0.598140781,0
28-03-2025,10:31:00,198.14,withdrawal,tablet,Japan,Asia,221.246.110.197,1,0,0,0.9,42,176,549,58.96,84.53,39.628,0.665593635,0
12-04-2025,14:46:00,16.8,transfer,tablet,Singapore,Asia,122.128.24.118,1,0,0,0.65,37,112,577,69.03,431.67,11.76,-0.861260912,0
08-06-2025,01:24:00,395.47,transfer,mobile,United Kingdom,Europe,215.78.130.213,1,0,0,0.78,33,152,943,57.89,7.41,174.0068,2.327081491,0
29-05-2025,08:48:00,120.89,withdrawal,mobile,United States,North America,121.186.116.66,1,0,0,0.63,42,81,311,63.06,310.47,89.4586,0.01516067,0
02-03-2025,13:59:00,261.55,purchase,tablet,Germany,Europe,112.82.56.60,0,0,0,0.77,32,171,674,185.72,38.51,60.1565,1.199495956,0
30-01-2025,03:07:00,66.66,transfer,desktop,Germany,Europe,139.119.165.109,0,0,0,0.36,54,119,21,109.44,164.43,42.6624,-0.441447481,0
21-02-2025,16:53:00,48.47,deposit,desktop,France,Europe,219.237.118.206,1,0,0,0.65,32,85,794,61.78,111.22,33.929,-0.594604447,0
18-03-2025,13:02:00,277.18,transfer,tablet,Russia,Europe/Asia,80.161.238.157,1,0,0,0.49,74,18,14,144.15,454.76,282.7236,1.33109812,0
11-06-2025,18:16:00,12.49,purchase,mobile,United Kingdom,Europe,164.233.204.69,1,0,0,0.92,32,161,146,67.22,472.69,1.9984,-0.897550441,0
23-03-2025,15:12:00,14.95,deposit,tablet,Saudi Arabia,Middle East,194.131.74.5,1,0,0,0.77,73,94,856,83.63,572.92,6.877,-0.876837624,0
23-06-2025,15:30:00,42.69,deposit,tablet,South Korea,Asia,163.61.120.221,1,0,0,0.73,35,9,547,97.71,4.75,23.0526,-0.643271146,0
05-01-2025,15:22:00,385.59,deposit,mobile,Argentina,South America,136.61.111.146,1,0,0,0.69,54,11,449,119.31,568.62,239.0658,2.24389343,0
11-01-2025,22:53:00,120.31,deposit,desktop,South Africa,Africa,186.254.43.93,1,0,0,0.72,18,2,246,106.07,83.03,67.3736,0.010277161,0
09-01-2025,02:31:00,96.94,withdrawal,tablet,Mexico,North America,205.112.189.164,1,1,0,0.91,50,27,239,88.56,540.7,18.4492,-0.186494598,0
20-06-2025,06:36:00,146.64,withdrawal,mobile,Japan,Asia,223.240.245.142,1,0,0,0.75,20,146,528,124.61,542.99,73.32,0.231971659,0
14-06-2025,12:06:00,64.85,withdrawal,mobile,Japan,Asia,153.240.144.203,1,0,0,0.69,66,101,573,126.04,75.74,40.207,-0.456687399,0
23-03-2025,10:23:00,170.29,deposit,tablet,United States,North America,148.105.181.154,1,0,0,0.49,39,162,366,48.03,84.7,173.6958,0.431100974,0
21-03-2025,00:38:00,59.95,purchase,mobile,United Kingdom,Europe,83.76.133.0,1,0,0,0.67,71,11,504,115.05,53.03,39.567,-0.497944635,0
21-03-2025,05:52:00,210.09,transfer,tablet,Singapore,Asia,208.70.157.26,1,0,0,0.73,38,31,871,64.24,59.05,113.4486,0.766210773,0
05-03-2025,01:50:00,37.32,deposit,desktop,Indonesia,Asia,153.207.180.88,1,0,0,0.81,63,172,358,82.74,929.37,14.1816,-0.688485709,0
20-04-2025,04:33:00,39.01,purchase,tablet,France,Europe,208.44.172.181,1,0,0,0.83,58,56,533,117.53,145.72,13.2634,-0.674256173,0
05-01-2025,03:06:00,88.67,transfer,desktop,South Africa,Africa,117.33.102.181,1,0,0,0.86,44,89,984,100.13,12.18,24.8276,-0.25612671,0
04-01-2025,14:52:00,67.61,deposit,mobile,United States,North America,97.30.171.139,1,0,0,0.73,21,147,26,117.79,119.85,36.5094,-0.433448629,0
21-01-2025,00:06:00,125.33,transfer,tablet,South Africa,Africa,50.0.97.141,1,0,0,0.61,68,32,175,93.2,14.97,97.7574,0.052544779,0
04-06-2025,06:14:00,54.36,withdrawal,mobile,Japan,Asia,207.171.223.54,1,0,0,0.72,52,164,814,45.32,1197.34,30.4416,-0.545011564,0
15-02-2025,22:12:00,31.45,withdrawal,tablet,Saudi Arabia,Middle East,185.104.52.95,1,0,0,0.61,18,71,500,56.72,328.14,24.531,-0.737910195,0
19-03-2025,04:13:00,76.14,withdrawal,mobile,Germany,Europe,142.38.239.52,0,0,1,0.48,21,142,359,96.86,215.44,39.5928,-0.361627358,0
05-05-2025,02:23:00,98.78,purchase,desktop,France,Europe,124.139.97.147,1,0,0,0.81,72,123,18,125.42,35.82,37.5364,-0.171002085,0
07-06-2025,05:43:00,18.46,withdrawal,tablet,Japan,Asia,209.85.10.55,1,0,0,0.46,41,173,425,65.53,92.93,19.9368,-0.847283971,0
13-01-2025,12:26:00,97.63,purchase,mobile,South Korea,Asia,149.230.194.103,1,0,0,0.59,63,1,216,89.8,441.89,80.0566,-0.180684906,0
